,product_type,sub_area,culture_objects_top_25,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,water_1line,big_road1_1line,railroad_1line,ecology
13156,1,33,0,0,0,0,1,0,0,0,0,1,0,0,3
13157,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13158,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13159,1,56,0,0,0,0,1,0,1,0,0,0,0,0,4
13160,1,55,0,0,0,0,1,0,0,0,0,0,0,0,3
13161,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13162,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
13163,1,102,0,0,0,0,0,1,0,0,0,1,0,0,1
13164,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
13165,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
13166,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
13167,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
13168,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3
13169,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13170,1,37,0,0,0,0,0,0,0,1,0,1,0,0,1
13171,1,48,0,0,0,0,0,0,1,0,0,0,0,0,1
13172,1,43,0,1,0,0,0,0,0,0,0,0,0,0,4
13173,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
13174,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13175,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13176,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13177,1,25,0,0,0,0,1,0,0,0,0,0,0,0,1
13178,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
13179,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
13180,1,43,0,1,0,0,0,0,0,0,0,0,0,1,4
13181,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13182,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
13183,1,108,0,0,0,0,0,0,0,0,1,0,0,0,3
13184,1,44,0,0,0,0,0,0,0,0,0,1,0,0,1
13185,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
13186,1,126,0,0,0,0,0,0,0,0,0,0,0,0,3
13187,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
13188,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0
13189,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0
13190,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
13191,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
13192,1,84,0,0,0,0,0,0,0,0,0,0,0,0,2
13193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13194,1,47,0,0,0,0,1,0,0,0,0,0,0,0,1
13195,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
13196,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13197,1,76,0,0,0,0,1,0,0,1,0,0,0,0,1
13198,1,22,0,0,0,0,1,0,0,0,0,0,0,1,3
13199,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
13200,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0
13201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13202,1,76,0,0,0,0,1,0,0,1,0,0,0,0,1
13203,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13204,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13205,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
13206,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
13207,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
13208,1,20,0,0,0,0,1,0,0,0,0,0,0,0,4
13209,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0
13210,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0
13211,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
13212,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13213,1,28,0,0,0,0,1,0,0,0,0,0,0,0,3
13214,1,127,0,1,0,0,1,1,0,0,0,0,0,1,1
13215,1,68,0,0,0,0,0,0,0,0,0,0,0,0,2
13216,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
13217,1,128,0,0,0,0,0,1,0,0,0,0,0,0,4
13218,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13219,1,41,0,0,0,0,1,0,0,0,0,0,0,0,3
13220,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
13221,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13222,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13223,1,108,0,0,0,0,0,0,0,0,1,0,0,0,3
13224,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1
13225,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13226,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
13227,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13228,1,51,0,0,0,0,0,0,0,0,0,0,0,0,1
13229,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13230,1,107,0,0,0,0,0,0,0,0,0,0,1,0,2
13231,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13232,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
13233,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13234,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13235,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13236,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
13237,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
13238,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
13239,1,25,0,0,0,0,1,0,0,0,0,0,0,0,2
13240,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
13241,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0
13242,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
13243,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13244,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
13245,1,111,0,1,0,0,1,0,0,0,0,0,0,0,1
13246,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13247,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
13248,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3
13249,1,119,1,0,0,0,0,0,0,0,0,0,0,0,1
13250,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13251,1,31,0,0,0,0,1,0,0,0,0,0,0,0,1
13252,1,31,0,0,0,0,1,0,0,0,0,0,0,0,2
13253,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
13254,1,21,0,0,0,0,1,0,0,0,0,0,0,0,4
13255,1,40,0,0,0,0,0,0,0,0,0,0,1,0,1
13256,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
13257,1,66,0,0,0,0,1,0,1,0,0,0,0,0,3
13258,1,119,1,0,0,0,0,0,0,0,0,0,0,0,1
13259,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13260,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13261,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13262,1,108,0,0,0,0,0,0,0,0,1,0,0,0,3
13263,1,31,0,0,0,0,1,0,0,0,0,0,0,0,1
13264,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
13265,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
13266,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
13267,1,74,0,0,0,0,1,0,0,0,0,0,0,1,1
13268,1,28,0,0,0,0,1,0,0,0,0,0,0,0,1
13269,1,107,0,0,0,0,0,0,0,0,0,0,0,0,2
13270,1,87,0,0,0,0,0,0,0,0,0,0,0,0,3
13271,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
13272,0,116,0,0,0,0,0,0,0,0,0,0,0,0,1
13273,1,66,0,0,0,0,1,0,1,0,0,0,0,0,2
13274,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
13275,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
13276,0,14,0,0,0,0,1,0,0,0,0,0,0,1,2
13277,1,21,0,0,0,0,1,0,0,0,0,0,1,0,1
13278,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
13279,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
13280,1,83,0,0,0,0,1,0,0,0,0,0,0,0,2
13281,0,30,1,0,0,0,1,0,0,0,0,0,0,0,2
13282,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13283,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1
13284,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
13285,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13286,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13287,1,95,0,0,0,0,0,0,0,0,0,0,0,0,1
13288,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
13289,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
13290,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
13291,1,54,0,0,0,0,1,0,0,0,0,0,0,0,1
13292,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
13293,1,63,0,0,0,0,0,0,0,0,0,0,0,0,2
13294,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
13295,1,128,0,0,0,0,0,1,0,0,0,1,0,0,4
13296,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
13297,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
13298,1,124,0,0,0,0,0,0,0,0,1,0,0,0,1
13299,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
13300,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13301,1,18,0,0,0,0,0,0,0,0,0,0,1,0,1
13302,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
13303,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
13304,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
13305,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
13306,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13307,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1
13308,1,66,0,0,0,0,1,0,1,0,0,0,0,0,2
13309,1,57,0,0,0,0,0,0,0,0,0,0,0,0,2
13310,1,28,0,0,0,0,1,0,0,0,0,0,0,0,3
13311,1,25,0,0,0,0,1,0,0,0,0,0,0,0,2
13312,1,109,0,0,0,0,1,1,0,0,0,0,0,0,4
13313,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
13314,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13315,1,53,0,0,0,0,1,0,0,0,0,0,1,0,1
13316,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0
13317,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
13318,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13319,1,52,0,0,0,0,1,0,0,0,1,0,0,0,4
13320,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
13321,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13322,1,6,1,0,0,0,1,1,0,0,1,0,0,0,4
13323,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13324,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13325,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
13326,1,51,0,0,0,0,0,0,0,0,0,0,0,0,1
13327,1,93,0,0,0,0,1,0,0,0,0,1,0,0,3
13328,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13329,1,48,0,0,0,0,0,0,1,0,0,0,0,0,1
13330,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
13331,1,24,0,0,0,0,1,0,0,0,0,0,1,0,3
13332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13333,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
13334,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
13335,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
13336,1,54,0,0,0,0,1,0,0,0,0,0,0,0,1
13337,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
13338,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
13339,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1
13340,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
13341,1,6,1,0,0,0,1,1,0,0,1,0,0,0,4
13342,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13343,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
13344,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13345,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
13346,1,119,1,0,0,0,0,0,0,0,0,0,0,0,1
13347,1,107,0,0,0,0,0,0,0,0,0,0,0,0,2
13348,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
13349,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
13350,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
13351,1,107,0,0,0,0,0,0,0,0,0,0,0,0,2
13352,1,76,0,0,0,0,1,0,0,1,0,0,0,0,2
13353,1,59,0,0,0,0,1,0,0,0,0,0,0,0,2
13354,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
13355,1,22,0,0,0,0,1,0,0,0,0,0,0,0,1
13356,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
13357,1,97,0,0,0,0,0,0,0,0,0,0,0,0,3
13358,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
13359,1,24,0,0,0,0,1,0,0,0,0,0,1,0,3
13360,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13361,1,86,0,0,0,0,1,0,0,0,0,0,0,0,1
13362,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
13363,1,29,0,1,0,0,1,0,0,0,1,1,0,0,3
13364,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13365,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13366,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
13367,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
13368,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13369,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13370,1,28,0,0,0,0,1,0,0,0,0,0,0,0,1
13371,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
13372,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
13373,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
13374,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
13375,1,59,0,0,0,0,1,0,0,0,0,0,0,0,2
13376,1,72,0,0,0,0,1,0,0,0,0,0,0,0,2
13377,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13378,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
13379,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1
13380,1,52,0,0,0,0,1,0,0,0,1,0,0,0,4
13381,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
13382,0,14,0,0,0,0,1,0,0,0,0,0,0,1,2
13383,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13384,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
13385,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13386,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
13387,1,101,0,0,0,0,1,0,0,0,0,0,0,0,3
13388,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
13389,1,54,0,0,0,0,1,0,0,0,0,0,0,0,4
13390,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13391,0,133,0,0,0,0,0,0,0,0,0,0,1,0,0
13392,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0
13393,0,21,0,0,0,0,1,0,0,0,0,0,0,0,4
13394,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0
13395,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
13396,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13397,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
13398,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
13399,1,99,0,1,1,0,1,0,0,0,0,0,0,0,2
13400,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
13401,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
13402,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
13403,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3
13404,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13405,1,55,0,0,0,0,1,0,0,0,0,0,0,0,3
13406,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
13407,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
13408,0,21,0,0,0,0,1,0,0,0,0,0,0,0,4
13409,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
13410,0,21,0,0,0,0,1,0,0,0,0,0,0,0,4
13411,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13412,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13413,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13414,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
13415,1,57,0,0,0,0,0,0,0,0,0,0,0,0,1
13416,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1
13417,1,24,0,0,0,0,1,0,0,0,0,1,0,0,3
13418,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13419,1,113,1,0,0,0,1,0,0,0,0,0,0,0,4
13420,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0
13421,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0
13422,1,74,0,0,0,0,1,0,0,0,0,0,0,0,1
13423,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
13424,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
13425,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
13426,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1
13427,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13428,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
13429,1,110,0,0,0,0,1,0,0,1,0,1,0,0,4
13430,1,45,0,0,0,0,1,0,0,0,0,0,0,0,1
13431,1,84,0,0,0,0,0,0,0,0,0,0,0,0,2
13432,1,30,1,0,0,0,1,0,0,0,0,1,0,0,2
13433,1,30,1,0,0,0,1,0,0,0,0,0,0,0,2
13434,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13435,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
13436,1,39,0,1,0,0,1,0,0,1,0,0,0,0,1
13437,0,21,0,0,0,0,1,0,0,0,0,0,0,0,4
13438,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
13439,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2
13440,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
13441,1,116,0,0,0,0,0,0,0,0,0,0,0,0,1
13442,0,14,0,0,0,0,1,0,0,0,0,0,0,1,2
13443,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
13444,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13445,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
13446,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
13447,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13448,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13449,1,100,0,0,0,0,0,1,0,0,0,0,0,0,1
13450,1,39,0,1,0,0,1,0,0,1,0,0,0,0,1
13451,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13452,1,106,0,0,0,0,1,0,0,0,0,0,0,0,1
13453,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
13454,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13455,1,124,0,0,0,0,0,0,0,0,1,0,0,1,1
13456,1,102,0,0,0,0,0,1,0,0,0,0,0,0,1
13457,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13458,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
13459,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1
13460,1,78,0,0,0,0,1,0,0,0,0,0,1,0,4
13461,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
13462,1,17,1,0,0,0,0,0,0,0,0,1,0,0,4
13463,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
13464,1,6,1,0,0,0,1,1,0,0,1,0,0,0,4
13465,1,78,0,0,0,0,1,0,0,0,0,1,0,0,4
13466,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1
13467,1,73,0,0,0,0,1,0,0,0,0,0,0,0,2
13468,1,80,0,0,0,0,0,0,0,0,0,0,0,0,3
13469,1,29,0,1,0,0,1,0,0,0,1,0,0,0,3
13470,1,113,1,0,0,0,1,0,0,0,0,0,0,0,4
13471,1,120,0,0,0,0,0,0,0,0,0,0,0,0,1
13472,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13473,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0
13474,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
13475,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
13476,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
13477,1,54,0,0,0,0,1,0,0,0,0,0,0,0,4
13478,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3
13479,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
13480,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
13481,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
13482,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
13483,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
13484,1,45,0,0,0,0,1,0,0,0,0,0,0,0,4
13485,1,20,0,0,0,0,1,0,0,0,0,0,0,0,4
13486,1,57,0,0,0,0,0,0,0,0,0,0,0,0,1
13487,1,90,0,0,0,0,0,0,0,0,1,1,0,0,4
13488,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13489,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13490,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
13491,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
13492,1,25,0,0,0,0,1,0,0,0,0,0,0,0,1
13493,1,47,0,0,0,0,1,0,0,0,0,0,0,0,3
13494,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
13495,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
13496,1,83,0,0,0,0,1,0,0,0,0,0,0,0,2
13497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13498,1,85,0,0,0,0,0,0,0,0,0,0,0,0,3
13499,1,48,0,0,0,0,0,0,1,0,0,0,0,0,1
13500,1,125,0,1,0,0,0,0,0,0,0,0,0,0,3
13501,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13502,1,64,0,0,0,0,0,0,0,0,0,0,0,0,1
13503,1,89,0,0,0,0,0,0,0,0,0,0,0,0,1
13504,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
13505,1,17,1,0,0,0,0,0,0,0,0,1,0,0,4
13506,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
13507,1,115,0,0,0,0,0,0,0,0,0,0,0,1,1
13508,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13509,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
13510,1,21,0,0,0,0,1,0,0,0,0,0,1,0,1
13511,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
13512,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
13513,1,25,0,0,0,0,1,0,0,0,0,0,0,0,1
13514,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
13515,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0
13516,1,31,0,0,0,0,1,0,0,0,0,0,0,0,2
13517,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
13518,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13519,1,27,0,0,0,0,0,0,0,0,0,0,0,0,2
13520,1,122,0,0,0,0,1,0,0,0,0,0,0,0,3
13521,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0
13522,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
13523,1,95,0,0,0,0,0,0,0,0,0,0,1,0,1
13524,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
13525,1,96,0,0,0,0,0,0,0,0,0,0,0,0,1
13526,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
13527,1,51,0,0,0,0,0,0,0,0,0,0,0,0,1
13528,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13529,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
13530,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
13531,1,53,0,0,0,0,1,0,0,0,0,0,0,0,2
13532,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13533,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13534,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
13535,1,117,0,0,0,0,1,0,0,0,0,0,0,0,1
13536,1,76,0,0,0,0,1,0,0,1,0,0,0,0,2
13537,1,112,0,0,0,0,0,0,0,0,0,0,0,0,4
13538,1,80,0,0,0,0,0,0,0,0,0,0,0,0,3
13539,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
13540,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
13541,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
13542,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
13543,1,64,0,0,0,0,0,0,0,0,0,0,1,0,1
13544,1,9,0,0,0,0,0,0,0,0,1,1,0,0,4
13545,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
13546,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13547,1,102,0,0,0,0,0,1,0,0,0,1,0,0,1
13548,1,57,0,0,0,0,0,0,0,0,0,0,0,0,2
13549,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
13550,1,125,0,1,0,0,0,0,0,0,0,0,0,0,3
13551,1,76,0,0,0,0,1,0,0,1,0,0,0,0,1
13552,1,95,0,0,0,0,0,0,0,0,0,0,0,0,1
13553,0,23,0,0,0,0,0,0,0,0,1,0,0,0,3
13554,1,35,0,1,0,1,1,0,0,0,0,1,0,0,1
13555,1,20,0,0,0,0,1,0,0,0,0,0,0,0,4
13556,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13557,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
13558,1,43,0,1,0,0,0,0,0,0,0,1,0,0,4
13559,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13560,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13561,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13562,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13563,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
13564,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13565,1,91,1,0,0,0,1,0,0,0,0,0,0,0,4
13566,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13567,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
13568,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
13569,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13570,0,6,1,0,0,0,1,1,0,0,1,0,0,0,4
13571,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13572,1,95,0,0,0,0,0,0,0,0,0,0,0,0,1
13573,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3
13574,1,100,0,0,0,0,0,1,0,0,0,0,1,1,1
13575,1,85,0,0,0,0,0,0,0,0,0,0,0,0,1
